/SiMCosta RJ-4 buoy 
/L1 data
/missing = NULL
/latitude = -22.97155
/longitude = -43.1502167
/Sensor Mount = Buoy
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br)
/Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW 
/YEAR MONTH DAY HOUR MINUTE SECOND: Date/Time Data Acquisition (UTC)
/Avg_Air_Press: Average Air Pressure (mb)
/Avg_Air_Tmp: Average Air Temperature (degree Celsius)
/Hmt: Instantaneous Humidity (%)
/Avg_Hmt: Average Humidity (%)
/Avg_DewP: Average Dew Point (degree Celsius)
/Avg_Wnd_Sp: Average Wind Speed (m/s)
/Avg_Wnd_Dir: Average Wind Direction (degree, magnetic north)
/Avg_Wnd_Dir_N: Average Wind Direction (degree, true north)
/M_Decl: Magnetic Declination (degree)
/Gust_Sp: Last Sampling Interval Gust Speed (m/s)
/Avg_Sol_Rad: Average Solar Radiation Reading (W/m²)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Air_Tmp,Hmt,Avg_Hmt,Avg_DewP,Avg_Wnd_Sp,Avg_Wnd_Dir,Avg_Wnd_Dir_N,M_Decl,Gust_Sp,Avg_Sol_Rad
2020,8,23,6,55,00,1024.20,16.90,87.70,87.30,14.80,5.00,13.00,350.13,-22.87,6.50,37.52
2020,8,23,7,25,00,1024.14,16.90,85.50,86.40,14.60,4.90,16.00,353.13,-22.87,6.80,36.95
2020,8,23,7,55,00,1024.28,17.10,83.50,83.00,14.20,4.00,39.00,16.13,-22.87,5.80,39.52
2020,8,23,8,25,00,1024.39,17.10,81.60,81.90,14.00,4.10,6.00,343.13,-22.87,5.80,36.27
2020,8,23,8,55,00,1024.46,17.20,84.70,83.80,14.50,4.30,17.00,354.13,-22.87,6.00,38.06
2020,8,23,9,25,00,1024.73,17.40,81.60,82.80,14.40,3.80,38.00,15.13,-22.87,5.60,41.81
2020,8,23,9,55,00,1025.07,17.40,83.80,84.20,14.70,3.20,34.00,11.13,-22.87,5.00,76.09
2020,8,23,10,25,00,1025.16,17.50,85.60,84.90,14.90,4.10,32.00,9.13,-22.87,5.80,192.04
2020,8,23,10,55,00,1025.33,17.60,85.80,85.70,15.20,4.40,30.00,7.13,-22.87,6.30,294.52
2020,8,23,11,25,00,1025.65,17.60,87.80,87.60,15.50,5.30,37.00,14.13,-22.87,6.90,392.54
2020,8,23,11,55,00,1025.93,17.70,88.90,89.10,15.80,5.20,34.00,11.13,-22.87,7.30,441.36
2020,8,23,12,25,00,1026.18,17.60,88.40,89.10,15.80,5.70,42.00,19.13,-22.87,7.40,559.59
2020,8,23,12,55,00,1026.24,17.90,85.40,86.00,15.50,5.00,40.00,17.13,-22.87,6.60,660.05
2020,8,23,13,25,00,1026.34,18.00,83.90,84.90,15.40,4.40,48.00,25.13,-22.87,5.50,564.51
2020,8,23,13,55,00,1026.21,18.30,80.90,81.90,15.20,3.30,53.00,30.13,-22.87,4.50,363.77
2020,8,23,14,25,00,1025.98,18.90,74.20,75.90,14.60,1.00,38.00,15.13,-22.87,2.30,395.29
2020,8,23,14,55,00,1025.64,19.50,74.70,75.30,15.10,2.40,244.00,221.13,-22.87,3.90,566.32
2020,8,23,15,25,00,1025.25,19.70,73.60,73.90,14.90,3.30,247.00,224.13,-22.87,4.40,560.45
2020,8,23,15,55,00,1024.97,19.70,73.70,74.80,15.10,3.30,240.00,217.13,-22.87,4.50,338.10
2020,8,23,16,25,00,1024.59,19.80,66.80,68.20,13.80,3.40,244.00,221.13,-22.87,4.50,274.06
2020,8,23,16,55,00,1024.15,20.20,63.40,62.70,12.80,3.40,235.00,212.13,-22.87,4.70,658.03
2020,8,23,17,25,00,1023.78,20.00,69.50,68.20,14.00,4.10,229.00,206.13,-22.87,5.60,404.32
2020,8,23,17,55,00,1023.42,20.00,71.40,71.00,14.60,4.10,232.00,209.13,-22.87,5.60,419.30
2020,8,23,18,25,00,1023.16,19.90,72.20,71.40,14.60,4.40,227.00,204.13,-22.87,5.80,168.43
2020,8,23,18,55,00,1023.19,20.20,70.40,70.40,14.70,4.90,215.00,192.13,-22.87,6.20,418.62
2020,8,23,19,25,00,1023.33,20.30,72.30,71.60,15.00,4.90,211.00,188.13,-22.87,6.30,263.97
2020,8,23,19,55,00,1023.48,19.80,74.30,75.00,15.30,5.60,188.00,165.13,-22.87,6.90,80.61
2020,8,23,20,25,00,1023.53,19.80,70.50,72.60,14.70,4.30,179.00,156.13,-22.87,5.90,55.64
2020,8,23,20,55,00,1023.52,19.80,73.20,73.30,14.90,4.00,180.00,157.13,-22.87,5.60,42.98
2020,8,23,21,25,00,1023.76,19.90,71.30,73.40,15.00,3.90,173.00,150.13,-22.87,5.40,39.59
2020,8,23,21,55,00,1023.98,19.90,70.60,72.70,14.90,3.90,183.00,160.13,-22.87,5.80,38.85
2020,8,23,22,25,00,1024.25,19.90,69.90,69.70,14.20,3.60,189.00,166.13,-22.87,5.00,40.86
2020,8,23,22,55,00,1024.36,20.00,66.20,66.80,13.70,3.20,182.00,159.13,-22.87,5.00,42.17
2020,8,23,23,25,00,1024.61,20.10,68.50,68.60,14.10,2.80,202.00,179.13,-22.87,4.40,38.86
2020,8,24,0,25,00,1024.79,20.00,65.60,67.10,13.70,2.20,180.00,157.13,-22.87,3.60,36.73
2020,8,24,0,55,00,1024.79,20.10,65.70,65.70,13.40,2.70,194.00,171.13,-22.87,3.90,36.98
2020,8,24,1,25,00,1024.77,20.10,66.00,66.20,13.60,2.00,170.00,147.13,-22.87,3.40,37.33
2020,8,24,1,55,00,1024.80,20.00,68.90,68.50,14.00,1.20,124.00,101.13,-22.87,2.30,37.91
2020,8,24,2,25,00,1024.61,19.80,76.60,74.30,15.10,2.30,39.00,16.13,-22.87,3.70,37.98
2020,8,24,2,55,00,1024.62,19.00,75.40,77.60,15.00,2.80,34.00,11.13,-22.87,4.00,37.38
2020,8,24,3,25,00,1024.49,19.00,78.70,78.50,15.20,2.60,6.00,343.13,-22.87,3.50,38.36
2020,8,24,3,55,00,1024.27,18.90,80.60,79.80,15.30,2.30,35.00,12.13,-22.87,3.40,38.80
2020,8,24,4,25,00,1023.97,18.60,83.10,82.90,15.70,2.90,14.00,351.13,-22.87,4.10,38.32
2020,8,24,4,55,00,1023.71,18.50,83.30,84.10,15.80,2.70,24.00,1.13,-22.87,4.70,36.81
2020,8,24,5,25,00,1023.62,18.50,80.20,81.50,15.30,3.60,4.00,341.13,-22.87,5.00,36.80
2020,8,24,5,55,00,1023.43,18.40,82.90,82.60,15.40,3.30,35.00,12.13,-22.87,4.80,37.81
2020,8,24,6,25,00,1023.20,18.50,82.20,81.80,15.30,3.30,35.00,12.13,-22.87,4.80,37.79
2020,8,24,6,55,00,1023.36,18.10,88.20,87.70,16.00,5.00,106.00,83.13,-22.87,7.50,35.84
2020,8,24,7,25,00,1022.46,16.40,87.70,90.30,14.80,1.30,152.00,129.13,-22.87,2.70,37.47
2020,8,24,7,55,00,1022.58,17.10,88.70,88.20,15.20,3.10,5.00,342.13,-22.87,4.60,36.90
2020,8,24,8,25,00,1023.21,17.20,89.10,89.80,15.50,3.30,4.00,341.13,-22.87,5.20,36.26
2020,8,24,8,55,00,1023.44,17.70,81.20,81.70,14.50,2.00,12.00,349.13,-22.87,3.50,32.09
2020,8,24,9,25,00,1023.69,17.60,84.60,85.60,15.20,3.10,26.00,3.13,-22.87,4.20,31.36
2020,8,24,9,55,00,1023.94,17.50,85.30,87.10,15.40,3.90,27.00,4.13,-22.87,5.30,64.61
2020,8,24,10,25,00,1024.14,17.90,86.10,86.50,15.60,4.10,24.00,1.13,-22.87,5.40,207.59
2020,8,24,10,55,00,1024.21,18.10,83.10,84.10,15.40,4.80,10.00,347.13,-22.87,6.40,289.99
2020,8,24,11,25,00,1024.52,18.20,85.10,83.50,15.30,5.00,11.00,348.13,-22.87,6.70,277.37
2020,8,24,11,55,00,1024.62,18.50,86.10,85.10,15.90,4.30,35.00,12.13,-22.87,6.30,511.96
2020,8,24,12,25,00,1024.76,18.30,87.10,86.90,16.10,5.40,42.00,19.13,-22.87,7.00,589.13
2020,8,24,12,55,00,1024.92,18.40,83.70,84.10,15.70,5.20,32.00,9.13,-22.87,7.80,546.81
2020,8,24,13,25,00,1024.94,18.50,83.90,84.30,15.80,4.90,37.00,14.13,-22.87,6.70,715.90
2020,8,24,13,55,00,1024.83,18.70,80.70,81.40,15.40,4.10,44.00,21.13,-22.87,5.40,806.97
2020,8,24,14,25,00,1024.61,19.30,77.30,78.40,15.40,2.40,58.00,35.13,-22.87,3.80,835.01
2020,8,24,14,55,00,1024.35,20.10,72.50,72.80,15.10,1.40,254.00,231.13,-22.87,2.40,729.70
2020,8,24,15,25,00,1023.97,20.30,68.50,67.90,14.20,3.30,257.00,234.13,-22.87,4.40,525.27
2020,8,24,15,55,00,1023.62,20.60,67.60,66.80,14.20,3.40,257.00,234.13,-22.87,4.70,762.37
2020,8,24,16,25,00,1023.33,20.60,66.90,66.20,14.00,4.00,256.00,233.13,-22.87,5.10,613.87
2020,8,24,16,55,00,1022.83,20.50,67.50,68.80,14.60,4.20,256.00,233.13,-22.87,5.60,647.25
2020,8,24,17,25,00,1022.59,20.50,70.40,69.10,14.70,4.20,266.00,243.13,-22.87,5.30,712.12
2020,8,24,18,55,00,1021.96,20.50,73.40,73.20,15.50,5.90,257.00,234.13,-22.87,7.30,164.02
2020,8,24,19,25,00,1022.01,20.40,74.40,73.60,15.60,5.80,251.00,228.13,-22.87,7.50,172.99
2020,8,24,19,55,00,1022.14,20.30,84.80,77.60,16.20,6.40,225.00,202.13,-22.87,9.30,78.84
2020,8,24,20,25,00,1021.95,19.30,79.80,83.20,16.30,4.90,211.00,188.13,-22.87,6.20,46.50
2020,8,24,20,55,00,1022.14,20.00,75.50,75.30,15.50,4.30,204.00,181.13,-22.87,5.70,42.47
2020,8,24,21,25,00,1022.32,20.20,72.20,71.70,14.90,3.80,179.00,156.13,-22.87,5.10,38.31
2020,8,24,21,55,00,1022.40,20.20,73.20,73.90,15.40,3.80,175.00,152.13,-22.87,5.10,37.77
2020,8,24,22,25,00,1022.60,20.00,75.20,73.60,15.20,3.30,166.00,143.13,-22.87,4.60,37.22
2020,8,24,22,55,00,1022.74,20.00,69.80,72.00,14.80,2.90,189.00,166.13,-22.87,4.00,37.33
2020,8,24,23,25,00,1022.82,20.00,76.10,75.00,15.50,2.20,181.00,158.13,-22.87,3.30,37.22
2020,8,25,0,25,00,1022.94,19.90,79.10,78.10,16.00,2.70,168.00,145.13,-22.87,4.10,36.75
2020,8,25,0,55,00,1022.93,18.90,85.70,85.50,16.40,2.70,114.00,91.13,-22.87,5.10,37.07
2020,8,25,1,25,00,1022.90,19.10,85.00,84.80,16.40,3.30,103.00,80.13,-22.87,5.10,42.32
2020,8,25,1,55,00,1022.85,18.80,86.60,86.20,16.50,1.20,118.00,95.13,-22.87,2.50,38.26
2020,8,25,2,25,00,1022.68,19.00,89.00,88.90,17.10,1.60,298.00,275.13,-22.87,3.10,37.23
2020,8,25,2,55,00,1022.53,19.20,86.40,82.60,16.20,2.00,60.00,37.13,-22.87,4.30,41.18
2020,8,25,3,25,00,1022.41,18.70,90.30,90.20,17.10,2.60,28.00,5.13,-22.87,4.20,38.74
2020,8,25,3,55,00,1022.19,18.70,90.60,90.10,17.00,2.70,37.00,14.13,-22.87,4.50,38.80
2020,8,25,4,25,00,1021.88,18.60,89.40,89.60,16.80,2.50,49.00,26.13,-22.87,4.00,40.51
2020,8,25,4,55,00,1021.65,18.80,89.70,89.30,17.00,2.50,32.00,9.13,-22.87,4.00,38.06
2020,8,25,5,25,00,1021.45,18.60,88.60,89.30,16.80,3.20,34.00,11.13,-22.87,4.60,42.26
2020,8,25,5,55,00,1021.22,18.50,90.80,90.10,16.90,4.10,1.00,338.13,-22.87,5.70,33.78
2020,8,25,6,25,00,1021.16,18.50,90.10,89.40,16.70,2.50,32.00,9.13,-22.87,4.20,33.90
2020,8,25,6,55,00,1021.09,18.40,89.90,89.50,16.70,2.70,12.00,349.13,-22.87,4.10,37.63
2020,8,25,7,25,00,1021.00,18.50,89.50,88.60,16.60,2.40,37.00,14.13,-22.87,3.80,39.46
2020,8,25,7,55,00,1021.17,18.80,61.70,72.50,13.70,3.90,186.00,163.13,-22.87,6.30,37.08
2020,8,25,8,25,00,1021.26,19.90,58.30,59.60,11.80,5.70,192.00,169.13,-22.87,7.80,34.99
2020,8,25,8,55,00,1021.56,19.90,63.70,62.30,12.40,5.10,194.00,171.13,-22.87,6.90,34.40
2020,8,25,9,25,00,1021.78,19.80,59.80,60.00,11.80,5.70,195.00,172.13,-22.87,7.20,39.19
2020,8,25,9,55,00,1022.24,19.80,59.80,58.30,11.30,6.10,204.00,181.13,-22.87,8.00,64.98
2020,8,25,10,25,00,1022.45,20.00,49.50,53.10,10.20,6.40,203.00,180.13,-22.87,8.80,179.93
2020,8,25,10,55,00,1022.78,20.00,51.30,51.00,9.60,5.20,209.00,186.13,-22.87,7.50,216.24
2020,8,25,11,25,00,1023.15,20.10,48.40,50.40,9.40,4.70,191.00,168.13,-22.87,6.30,385.03
2020,8,25,11,55,00,1023.41,20.10,49.10,49.20,9.10,5.40,212.00,189.13,-22.87,7.60,447.04
2020,8,25,12,25,00,1023.78,20.20,50.30,49.80,9.40,4.80,230.00,207.13,-22.87,6.70,602.98
2020,8,25,12,55,00,1024.00,20.30,47.70,49.60,9.40,4.10,250.00,227.13,-22.87,6.10,685.19
2020,8,25,13,25,00,1023.93,20.30,50.80,51.00,9.90,4.50,267.00,244.13,-22.87,6.00,729.03
2020,8,25,13,55,00,1023.78,20.40,55.40,52.00,10.20,4.60,264.00,241.13,-22.87,6.20,751.93
2020,8,25,14,25,00,1023.47,20.40,50.90,51.10,9.90,4.70,270.00,247.13,-22.87,6.30,697.82
2020,8,25,14,55,00,1023.23,20.50,50.50,50.00,9.70,4.60,263.00,240.13,-22.87,6.30,833.20
2020,8,25,15,25,00,1022.92,20.60,48.50,50.30,9.90,5.00,259.00,236.13,-22.87,6.70,523.86
2020,8,25,15,55,00,1022.66,20.60,50.70,51.50,10.30,5.20,263.00,240.13,-22.87,6.80,617.27
2020,8,25,16,25,00,1022.33,20.50,54.70,54.20,11.00,5.30,264.00,241.13,-22.87,6.70,493.22
2020,8,25,16,55,00,1021.99,20.70,57.10,55.60,11.50,4.90,259.00,236.13,-22.87,6.80,548.78
2020,8,25,17,25,00,1021.75,20.60,57.40,57.30,11.90,5.80,260.00,237.13,-22.87,7.30,298.44
2020,8,25,19,25,00,1021.44,20.60,64.10,62.90,13.30,5.30,270.00,247.13,-22.87,6.90,304.49
2020,8,25,19,55,00,1021.19,20.80,62.90,62.50,13.30,5.00,257.00,234.13,-22.87,6.50,227.46
2020,8,25,20,25,00,1021.07,20.70,63.40,63.00,13.30,4.40,266.00,243.13,-22.87,6.20,128.99
2020,8,25,20,55,00,1021.06,20.20,70.50,69.40,14.40,4.40,268.00,245.13,-22.87,5.60,43.56
2020,8,25,21,25,00,1021.14,19.90,67.50,66.80,13.50,2.90,286.00,263.13,-22.87,4.20,39.25
2020,8,25,21,55,00,1021.19,19.90,68.40,69.00,14.00,2.80,287.00,264.13,-22.87,4.00,41.41
2020,8,25,22,25,00,1021.25,20.00,68.00,68.30,14.00,3.20,283.00,260.13,-22.87,4.70,38.46
2020,8,25,22,55,00,1021.49,20.10,68.80,69.80,14.40,3.60,270.00,247.13,-22.87,4.80,49.26
2020,8,25,23,25,00,1021.58,20.00,67.90,68.00,13.90,1.50,312.00,289.13,-22.87,3.00,37.91
2020,8,26,0,25,00,1021.82,19.90,74.50,77.20,15.80,2.50,279.00,256.13,-22.87,3.50,36.38
2020,8,26,0,55,00,1021.73,19.80,76.90,76.90,15.70,2.00,316.00,293.13,-22.87,3.50,37.00
2020,8,26,1,25,00,1021.55,19.60,76.10,77.90,15.70,2.40,306.00,283.13,-22.87,3.60,39.46
2020,8,26,1,55,00,1021.29,19.70,78.30,78.20,15.80,2.90,313.00,290.13,-22.87,4.00,36.57
2020,8,26,2,25,00,1021.18,19.30,78.10,79.30,15.60,2.50,343.00,320.13,-22.87,4.10,36.53
2020,8,26,2,55,00,1021.05,19.30,77.00,78.50,15.40,2.40,323.00,300.13,-22.87,3.60,37.63
2020,8,26,3,25,00,1020.97,19.50,76.80,76.80,15.40,3.70,299.00,276.13,-22.87,4.90,36.44
2020,8,26,3,55,00,1020.81,19.60,75.80,75.10,15.00,3.00,302.00,279.13,-22.87,4.00,39.41
2020,8,26,4,25,00,1020.83,19.60,76.00,76.10,15.20,2.40,304.00,281.13,-22.87,3.70,36.27
2020,8,26,4,55,00,1020.79,19.70,76.90,77.30,15.60,2.20,316.00,293.13,-22.87,3.60,36.01
2020,8,26,5,25,00,1020.65,19.60,76.00,76.00,15.30,2.30,310.00,287.13,-22.87,3.40,35.94
2020,8,26,5,55,00,1020.19,19.60,78.20,78.50,15.80,2.80,316.00,293.13,-22.87,3.90,36.32
2020,8,26,6,25,00,1020.07,19.70,75.50,75.60,15.30,3.20,282.00,259.13,-22.87,4.80,36.64
2020,8,26,6,55,00,1020.17,19.20,81.50,80.60,15.80,2.80,32.00,9.13,-22.87,4.50,36.48
2020,8,26,7,25,00,1020.13,18.70,81.20,81.30,15.40,4.00,36.00,13.13,-22.87,6.20,36.74
2020,8,26,7,55,00,1020.23,18.40,81.70,82.40,15.40,4.40,35.00,12.13,-22.87,6.10,39.11
2020,8,26,8,25,00,1020.50,18.50,80.70,81.70,15.30,3.20,33.00,10.13,-22.87,4.60,37.13
2020,8,26,8,55,00,1020.76,18.60,79.00,79.00,14.90,3.10,16.00,353.13,-22.87,5.50,40.99
2020,8,26,9,25,00,1021.06,18.60,80.70,81.00,15.30,2.90,37.00,14.13,-22.87,4.00,38.07
2020,8,26,9,55,00,1021.36,18.70,80.10,80.30,15.20,3.60,38.00,15.13,-22.87,6.00,61.91
2020,8,26,10,25,00,1021.58,18.90,79.50,79.90,15.40,3.10,31.00,8.13,-22.87,5.10,130.10
2020,8,26,10,55,00,1021.62,19.30,77.50,77.20,15.20,4.40,43.00,20.13,-22.87,6.00,323.69
2020,8,26,11,25,00,1021.78,19.30,80.30,78.10,15.40,4.80,42.00,19.13,-22.87,6.00,403.34
2020,8,26,11,55,00,1022.11,19.30,78.20,78.10,15.40,4.90,38.00,15.13,-22.87,6.60,405.31
2020,8,26,12,25,00,1022.26,19.60,76.80,76.70,15.40,5.00,50.00,27.13,-22.87,7.40,597.60
2020,8,26,12,55,00,1022.45,19.90,76.60,76.70,15.70,4.60,52.00,29.13,-22.87,7.10,566.14
2020,8,26,13,25,00,1022.45,20.80,70.50,70.50,15.30,2.60,281.00,258.13,-22.87,4.60,716.78
2020,8,26,13,55,00,1022.26,21.00,71.30,72.40,15.90,5.60,269.00,246.13,-22.87,6.90,733.44
2020,8,26,14,25,00,1021.97,21.00,70.60,71.40,15.60,5.90,269.00,246.13,-22.87,6.90,728.35
2020,8,26,17,25,00,1020.32,21.10,72.40,72.00,15.80,6.30,254.00,231.13,-22.87,7.50,397.01
2020,8,26,17,55,00,1020.19,21.00,71.70,71.90,15.80,5.80,256.00,233.13,-22.87,7.20,274.05
2020,8,26,18,25,00,1020.11,21.00,73.60,72.90,16.00,5.70,252.00,229.13,-22.87,6.90,222.73
2020,8,26,19,25,00,1020.06,20.90,80.70,81.10,17.50,5.00,246.00,223.13,-22.87,6.30,176.86
2020,8,26,19,55,00,1020.07,20.80,77.70,79.00,17.00,4.40,252.00,229.13,-22.87,5.70,93.04
2020,8,26,20,25,00,1020.23,20.80,78.90,79.50,17.10,3.90,249.00,226.13,-22.87,5.40,60.23
2020,8,26,20,55,00,1020.44,20.80,81.20,79.70,17.20,3.70,253.00,230.13,-22.87,5.00,46.30
2020,8,26,21,25,00,1020.32,20.80,77.60,77.50,16.70,3.80,267.00,244.13,-22.87,4.90,40.13
2020,8,26,21,55,00,1020.41,20.80,76.30,76.90,16.60,3.20,250.00,227.13,-22.87,4.30,39.19
2020,8,26,22,25,00,1020.74,20.80,77.80,78.20,16.90,3.00,249.00,226.13,-22.87,3.80,40.16
2020,8,26,22,55,00,1020.93,20.80,78.10,78.20,16.90,2.60,251.00,228.13,-22.87,3.40,40.27
2020,8,26,23,25,00,1021.07,20.80,77.80,78.60,17.00,3.00,247.00,224.13,-22.87,3.90,40.19
2020,8,27,0,25,00,1021.28,20.70,78.50,78.50,16.80,1.70,241.00,218.13,-22.87,2.70,35.54
2020,8,27,0,55,00,1021.26,20.60,79.00,79.00,16.90,1.50,237.00,214.13,-22.87,2.30,38.97
2020,8,27,1,25,00,1021.25,20.60,79.30,79.60,17.00,0.80,208.00,185.13,-22.87,1.60,35.86
2020,8,27,1,55,00,1021.01,20.60,82.70,82.20,17.40,1.80,335.00,312.13,-22.87,3.00,35.75
2020,8,27,2,25,00,1021.10,20.40,80.80,80.60,17.00,0.70,254.00,231.13,-22.87,1.60,35.87
2020,8,27,2,55,00,1020.98,20.50,83.40,82.80,17.40,1.50,27.00,4.13,-22.87,2.90,35.28
2020,8,27,3,25,00,1020.82,20.20,84.50,84.50,17.50,1.50,35.00,12.13,-22.87,3.00,35.61
2020,8,27,3,55,00,1020.70,20.00,86.10,85.50,17.50,2.40,0.00,337.13,-22.87,4.20,34.86
2020,8,27,4,25,00,1020.39,19.60,88.90,88.80,17.70,3.60,356.00,333.13,-22.87,5.30,39.50
2020,8,27,4,55,00,1020.20,19.40,91.00,90.50,17.80,3.40,3.00,340.13,-22.87,4.90,38.45
2020,8,27,5,25,00,1019.97,19.30,92.10,92.00,17.90,2.60,20.00,357.13,-22.87,4.60,34.26
2020,8,27,5,55,00,1019.68,19.20,92.00,92.20,17.90,2.40,17.00,354.13,-22.87,4.40,34.29
2020,8,27,6,25,00,1019.61,19.10,93.50,93.60,18.00,3.30,42.00,19.13,-22.87,4.50,39.91
2020,8,27,6,55,00,1019.72,19.10,93.80,93.90,18.10,3.00,51.00,28.13,-22.87,4.60,37.13
2020,8,27,7,25,00,1019.91,19.00,93.90,94.10,18.00,2.60,36.00,13.13,-22.87,4.30,36.40
2020,8,27,7,55,00,1020.18,19.20,93.70,93.90,18.10,2.00,32.00,9.13,-22.87,3.40,36.00
2020,8,27,8,25,00,1020.45,19.10,94.60,94.60,18.20,3.10,42.00,19.13,-22.87,4.90,36.68
2020,8,27,8,55,00,1020.84,19.10,94.20,94.10,18.10,3.00,33.00,10.13,-22.87,4.60,35.12
2020,8,27,9,25,00,1021.09,18.90,95.00,94.90,18.10,3.90,33.00,10.13,-22.87,5.40,37.12
2020,8,27,9,55,00,1021.42,18.80,95.60,95.80,18.10,5.10,43.00,20.13,-22.87,6.40,67.44
2020,8,27,10,25,00,1021.82,19.00,93.50,94.20,18.00,4.10,29.00,6.13,-22.87,5.70,165.17
2020,8,27,10,55,00,1021.85,19.40,92.30,92.20,18.10,3.90,40.00,17.13,-22.87,5.60,292.69
2020,8,27,11,25,00,1022.13,19.30,93.10,93.20,18.20,4.10,47.00,24.13,-22.87,5.00,372.70
2020,8,27,11,55,00,1022.36,19.40,92.50,93.10,18.30,4.00,48.00,25.13,-22.87,5.20,469.89
2020,8,27,12,25,00,1022.50,19.90,89.90,90.40,18.20,3.00,47.00,24.13,-22.87,4.50,567.56
2020,8,27,12,55,00,1022.58,20.20,84.90,85.70,17.70,3.00,56.00,33.13,-22.87,4.00,647.09
2020,8,27,13,25,00,1022.58,20.80,83.30,83.60,17.90,2.00,69.00,46.13,-22.87,2.80,707.16
2020,8,27,13,55,00,1022.41,21.10,82.20,82.00,17.90,1.50,86.00,63.13,-22.87,2.30,787.01
2020,8,27,14,25,00,1022.01,21.10,82.80,82.80,18.10,1.30,116.00,93.13,-22.87,2.00,794.53
2020,8,27,14,55,00,1021.71,21.30,84.80,84.40,18.60,1.50,163.00,140.13,-22.87,2.50,795.03
2020,8,27,15,25,00,1021.24,21.50,83.90,83.80,18.60,2.70,168.00,145.13,-22.87,3.80,799.33
2020,8,27,15,55,00,1020.79,21.60,86.20,86.30,19.20,3.70,176.00,153.13,-22.87,5.30,698.58
2020,8,27,16,25,00,1020.20,21.80,86.50,86.70,19.50,4.00,165.00,142.13,-22.87,5.30,597.49
2020,8,27,16,55,00,1019.71,21.90,87.20,87.00,19.60,4.80,159.00,136.13,-22.87,6.10,549.09
2020,8,27,17,25,00,1019.42,22.00,86.60,86.90,19.70,5.40,150.00,127.13,-22.87,6.90,457.30
2020,8,27,17,55,00,1019.07,22.10,87.40,87.60,19.90,6.50,143.00,120.13,-22.87,7.90,500.48
2020,8,27,18,25,00,1019.07,22.10,88.90,88.70,20.20,6.40,139.00,116.13,-22.87,7.70,425.83
2020,8,27,18,55,00,1019.21,22.30,87.90,87.50,20.10,5.00,142.00,119.13,-22.87,6.90,389.32
2020,8,27,19,25,00,1019.31,22.30,89.00,88.80,20.40,5.50,139.00,116.13,-22.87,6.90,222.84
2020,8,27,19,55,00,1019.33,22.40,88.50,88.50,20.40,5.40,143.00,120.13,-22.87,7.10,159.73
2020,8,27,20,25,00,1019.23,22.30,88.60,89.00,20.40,6.10,131.00,108.13,-22.87,8.20,62.81
2020,8,27,20,55,00,1019.19,22.30,90.50,89.80,20.50,5.90,129.00,106.13,-22.87,8.10,51.84
2020,8,27,21,25,00,1019.30,22.20,91.60,91.30,20.70,6.70,122.00,99.13,-22.87,8.20,41.66
2020,8,27,21,55,00,1019.55,22.20,91.30,91.40,20.70,4.30,110.00,87.13,-22.87,7.10,40.14
2020,8,27,22,25,00,1019.70,22.10,91.70,91.80,20.70,1.70,85.00,62.13,-22.87,2.30,39.98
2020,8,27,22,55,00,1019.90,22.10,91.80,91.70,20.60,1.90,92.00,69.13,-22.87,2.70,41.14
2020,8,27,23,25,00,1020.13,22.00,91.50,91.20,20.50,3.50,103.00,80.13,-22.87,4.60,39.87
2020,8,28,0,25,00,1020.40,21.90,89.10,89.20,20.00,0.90,38.00,15.13,-22.87,1.80,39.06
2020,8,28,0,55,00,1020.43,21.90,88.10,88.30,19.80,0.70,213.00,190.13,-22.87,1.40,40.48
2020,8,28,1,25,00,1020.73,21.80,89.30,89.70,20.10,1.20,39.00,16.13,-22.87,2.10,42.38
2020,8,28,1,55,00,1020.71,21.90,83.30,83.80,19.00,1.80,72.00,49.13,-22.87,2.60,39.67
2020,8,28,2,25,00,1020.50,21.90,83.10,82.20,18.70,2.40,95.00,72.13,-22.87,3.50,38.71
2020,8,28,2,55,00,1020.26,21.60,88.60,88.00,19.50,1.80,20.00,357.13,-22.87,2.90,39.68
2020,8,28,3,25,00,1020.01,21.60,86.20,85.70,19.10,4.60,34.00,11.13,-22.87,6.20,37.93
2020,8,28,3,55,00,1019.83,21.40,89.30,89.10,19.50,4.50,55.00,32.13,-22.87,5.80,41.18
2020,8,28,4,25,00,1019.55,21.20,88.80,88.50,19.30,2.60,48.00,25.13,-22.87,3.50,41.48
2020,8,28,4,55,00,1019.31,21.00,89.90,90.00,19.30,2.60,35.00,12.13,-22.87,3.90,42.22
2020,8,28,5,25,00,1018.95,21.20,88.70,89.50,19.40,5.00,48.00,25.13,-22.87,6.10,41.66
2020,8,28,5,55,00,1018.77,21.40,86.80,87.50,19.20,4.60,45.00,22.13,-22.87,6.20,40.46
